,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ElectricityUse(Percentage),SteamUse(Percentage),NaturalGasUse(Percentage),NumberOfYearsENERGYSTARCertified,BuildingAge,NumberOfPropertyUses,PrimaryPropertyType_Commercial,PrimaryPropertyType_Education,PrimaryPropertyType_Health,PrimaryPropertyType_Hospitality,PrimaryPropertyType_Other,PrimaryPropertyType_Residential,PrimaryPropertyType_ServiceFacility,LargestPropertyUseType_Commercial,LargestPropertyUseType_Education,LargestPropertyUseType_Health,LargestPropertyUseType_Hospitality,LargestPropertyUseType_Leisure,LargestPropertyUseType_Other,LargestPropertyUseType_Residential,LargestPropertyUseType_ServiceFacility,SecondLargestPropertyUseType_ Commercial,SecondLargestPropertyUseType_Commercial,SecondLargestPropertyUseType_Education,SecondLargestPropertyUseType_Health,SecondLargestPropertyUseType_Hospitality,SecondLargestPropertyUseType_Leisure,SecondLargestPropertyUseType_None,SecondLargestPropertyUseType_Other,SecondLargestPropertyUseType_Residential,SecondLargestPropertyUseType_ServiceFacility,ThirdLargestPropertyUseType_Commercial,ThirdLargestPropertyUseType_Education,ThirdLargestPropertyUseType_Health,ThirdLargestPropertyUseType_Hospitality,ThirdLargestPropertyUseType_Leisure,ThirdLargestPropertyUseType_None,ThirdLargestPropertyUseType_Other,ThirdLargestPropertyUseType_Residential,ThirdLargestPropertyUseType_ServiceFacility
2205,47.55608,-122.3388,1.0,1,24617,0,24617,22752.0,0.0,0.0,,106918.0,0.75,0.03,100.0,0.0,0.0,0.0,84,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2206,47.55768,-122.33137,1.0,3,127065,84710,42355,84710.0,42355.0,0.0,,3245111.5,22.62,0.18,99.99998459220892,0.0,0.0,0.0,7,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2207,47.55772,-122.33017,1.0,1,37247,0,37247,37247.0,0.0,0.0,69.0,1748644.5,58.36,1.57,42.77587582839165,0.0,57.224095578032006,0.0,52,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2208,47.62455,-122.32636,1.0,4,38521,0,38521,34824.0,3697.0,0.0,72.0,885843.1875,6.18,0.16,99.99997883372558,0.0,0.0,0.0,50,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2209,47.6239,-122.32514,1.0,4,23968,0,23968,23968.0,0.0,0.0,94.0,602312.875,4.2,0.18,100.00002075333356,0.0,0.0,0.0,53,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2210,47.62229,-122.32764,1.0,6,51568,0,51568,51568.0,0.0,0.0,70.0,1578270.375,28.55,0.55,75.89821230725438,0.0,24.101763932558136,0.0,49,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2211,47.62915,-122.32058,1.0,4,21312,0,21312,21312.0,0.0,0.0,,421741.5938,2.94,0.14,100.00009631490134,0.0,0.0,0.0,30,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2212,47.69274,-122.37602,1.0,1,25384,0,25384,23468.0,0.0,0.0,11.0,3027867.5,77.23,3.04,59.827849138048485,0.0,40.17213434867939,0.0,23,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2213,47.66209,-122.3575,1.0,6,29840,0,29840,29840.0,0.0,0.0,89.0,679574.875,4.74,0.16,100.00001839385249,0.0,0.0,0.0,49,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2214,47.58462,-122.3347,1.0,3,49052,0,49052,32393.0,10057.0,0.0,96.0,1441445.625,10.05,0.2,99.99995664075084,0.0,0.0,0.0,106,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2215,47.58318,-122.3347,1.0,2,52110,0,52110,32000.0,0.0,0.0,34.0,586589.1875,25.15,0.48,22.183156930419894,0.0,77.81681110513139,0.0,116,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2217,47.57595,-122.33624,1.0,2,39036,0,39036,27636.0,13611.0,0.0,,1528295.75,39.25,1.01,59.44811401850721,0.0,40.551902339583165,0.0,79,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2218,47.57529,-122.33475,1.0,1,26310,0,26310,24000.0,8874.0,1000.0,96.0,771512.6875,14.99,0.57,72.98596758332636,0.0,27.01407292151628,0.0,93,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2219,47.56445,-122.38712,1.0,6,20078,0,20078,20078.0,0.0,0.0,3.0,952315.8125,6.64,0.33,100.00001968884666,0.0,0.0,0.0,20,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2220,47.66391,-122.31495,1.0,6,29866,0,29866,27653.0,2213.0,0.0,,618876.1875,4.31,0.14,99.99996970314842,0.0,0.0,0.0,16,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2221,47.5488,-122.28606,1.0,3,191330,0,191330,191330.0,0.0,0.0,54.0,6069855.0,52.73,0.28,96.28297545822758,0.0,3.7170080669142838,0.0,52,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2222,47.54723,-122.28455,1.0,1,37883,0,37883,28734.0,24813.0,0.0,88.0,12434593.0,413.1,10.9,43.10535133719294,0.0,56.89464062072639,0.0,50,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2223,47.5472,-122.27633,1.0,3,27320,0,27320,27320.0,0.0,0.0,63.0,899817.125,6.27,0.23,99.9999861082884,0.0,0.0,0.0,47,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2224,47.72708,-122.35455,1.0,4,29063,0,29063,29063.0,0.0,0.0,66.0,860505.625,6.0,0.21,99.9999273682842,0.0,0.0,0.0,31,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2225,47.53887,-122.37564,1.0,3,29874,0,29874,31375.0,0.0,0.0,95.0,1274049.75,54.27,1.82,22.78082154955095,0.0,77.2191980729167,0.0,54,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2226,47.6418,-122.39786,1.0,2,22252,0,22252,22252.0,0.0,0.0,96.0,410433.0938,2.86,0.13,99.9999771460924,0.0,0.0,0.0,68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2227,47.64,-122.39743,1.0,1,20140,0,20140,22000.0,0.0,0.0,35.0,992794.6875,47.08,2.34,12.327825837605522,0.0,87.67220563919466,0.0,51,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2228,47.70281,-122.35623,1.0,2,71874,31389,40485,71874.0,0.0,0.0,,1242811.75,44.97,0.63,36.688742281363204,0.0,63.311277834314005,0.0,26,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2229,47.62424,-122.36169,1.0,5,52020,0,52020,52013.0,0.0,0.0,88.0,1363296.875,23.83,0.46,77.23094061959175,0.0,22.769068549357602,0.0,13,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2230,47.62402,-122.32757,1.0,7,39750,9620,30130,32510.0,9503.0,0.0,24.0,1423463.0,20.02,0.5,84.63135325610853,0.0,15.368646743891482,0.0,25,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2231,47.60104,-122.30155,1.0,2,39953,0,39953,30100.0,0.0,0.0,93.0,1508561.875,28.05,0.7,74.8095930768501,0.0,25.19041520918723,0.0,45,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2232,47.60058,-122.3017,1.0,4,157724,0,157724,47708.0,21203.0,4060.0,,2025301.0,43.68,0.28,68.36578859142419,0.0,31.634211408575812,0.0,6,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2233,47.60073,-122.30257,1.0,4,94370,0,94370,94370.0,0.0,0.0,64.0,4089677.5,89.72,0.95,67.5627601442901,0.0,32.437227629807,0.0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2234,47.60009,-122.3017,1.0,2,21200,0,21200,14168.0,7032.0,0.0,15.0,1676426.5,11.69,0.55,99.99997017465424,0.0,0.0,0.0,18,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2235,47.59881,-122.30189,1.0,1,30630,0,30630,28470.0,2442.0,0.0,27.0,6058494.0,42.24,1.38,99.99998349424791,0.0,0.0,0.0,36,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2236,47.59881,-122.30189,1.0,2,23421,0,23421,19271.0,4150.0,0.0,25.0,1896626.375,13.22,0.56,99.99998022805097,0.0,0.0,0.0,36,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2237,47.69583,-122.35566,1.0,4,30386,0,30386,23927.0,3242.0,0.0,,723482.1875,5.04,0.17,99.99997408367432,0.0,0.0,0.0,10,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2238,47.6775,-122.3171,1.0,5,80701,0,80701,80701.0,29281.0,0.0,99.0,1920352.125,13.39,0.17,99.99999349077711,0.0,0.0,0.0,28,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2239,47.6763,-122.38051,1.0,3,117116,0,117116,117116.0,0.0,0.0,83.0,5722325.5,256.31,2.19,18.02847461228831,0.0,81.97151665000531,0.0,85,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2240,47.67628,-122.38238,1.0,2,24120,0,24120,24120.0,0.0,0.0,66.0,893053.1875,31.54,1.31,38.55335883899972,0.0,61.446620165610234,0.0,88,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2241,47.6764,-122.38502,1.0,3,35736,0,35736,28970.0,6766.0,0.0,88.0,1148202.25,51.15,1.43,18.55909967081148,0.0,81.44087855602095,0.0,87,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2242,47.6763,-122.38726,1.0,4,46686,0,46686,36273.0,10413.0,0.0,93.0,876569.6875,8.04,0.17,95.22232081519473,0.0,4.777714835136824,0.0,28,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2243,47.69834,-122.32788,1.0,2,20261,0,20261,20261.0,6300.0,0.0,96.0,488991.5,3.41,0.17,99.99989774873387,0.0,0.0,0.0,21,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2244,47.57298,-122.33644,1.0,1,51050,0,51050,49500.0,0.0,0.0,10.0,1206165.75,27.75,0.54,65.25255753614294,0.0,34.74746319069332,0.0,75,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2245,47.57044,-122.33475,1.0,2,21900,0,21900,21900.0,0.0,0.0,40.0,1302192.875,42.66,1.95,44.09769174938851,0.0,55.90231784980393,0.0,62,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2246,47.57227,-122.33843,1.0,1,16300,0,16300,65164.0,0.0,0.0,100.0,150167.7969,1.6,0.1,92.01639955603558,0.0,7.983735692669006,0.0,64,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2247,47.57339,-122.33735,1.0,1,33462,0,33462,33462.0,0.0,0.0,1.0,1386445.375,9.67,0.29,99.99997295241437,0.0,0.0,0.0,52,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2248,47.57506,-122.33862,1.0,1,35310,0,35310,10471.0,9875.0,8877.0,,1331469.75,44.68,1.27,42.376854599963686,0.0,57.62316417627963,0.0,64,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2249,47.65806,-122.35467,1.0,4,23420,0,23420,20529.0,2891.0,0.0,,421389.4063,2.94,0.13,100.00014089105971,0.0,0.0,0.0,50,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2250,47.67624,-122.40974,1.0,7,239054,0,239054,239054.0,0.0,0.0,48.0,12213423.0,422.31,1.77,40.16663469364813,0.0,59.83336530635187,0.0,48,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,47.61174,-122.32611,1.0,10,101706,0,101706,101706.0,0.0,0.0,42.0,6714540.0,263.37,2.59,30.09680484441228,0.0,69.90318026253473,0.0,56,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2252,47.54089,-122.32323,1.0,3,36140,0,36140,34733.0,0.0,0.0,,4653535.0,32.44,0.9,99.99997851095995,0.0,0.0,0.0,54,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2253,47.59886,-122.31678,1.0,2,47963,21384,26579,29640.0,6000.0,0.0,,8163413.0,298.91,6.23,35.74939795401752,0.0,64.25060204598249,0.0,25,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2254,47.59774,-122.31936,1.0,1,23903,0,23903,18350.0,4500.0,0.0,65.0,415364.5938,14.37,0.6,40.14521278149443,0.0,59.85488501210813,0.0,86,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2255,47.67923,-122.31715,1.0,3,22522,0,22522,22522.0,0.0,0.0,,561473.875,23.52,1.04,24.33042855288681,0.0,75.66959370994778,0.0,69,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2256,47.67905,-122.31697,1.0,4,38959,0,38959,38959.0,0.0,0.0,,905750.375,23.84,0.61,58.06379047869563,0.0,41.93616811916859,0.0,20,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2258,47.61997,-122.30709,1.0,3,20739,0,20739,17628.0,0.0,0.0,19.0,816300.5,5.69,0.27,100.00006125195317,0.0,0.0,0.0,38,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2259,47.5867,-122.30519,1.0,2,25955,0,25955,14150.0,8745.0,3060.0,,1218112.0,8.49,0.33,100.0,0.0,0.0,0.0,88,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2260,47.5721,-122.30877,1.0,3,25120,0,25120,25120.0,0.0,0.0,98.0,586358.875,17.11,0.68,51.85271562573347,0.0,48.147305692269086,0.0,91,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2261,47.5882,-122.31551,1.0,15,73898,0,73898,79912.0,0.0,0.0,75.0,3221754.0,71.71,0.97,66.86891674535052,0.0,33.13108325464948,0.0,45,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2262,47.55401,-122.31379,1.0,3,36383,7030,29353,25153.0,4200.0,0.0,,960987.8125,20.67,0.57,68.48380296186119,0.0,31.516216549312375,0.0,15,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2263,47.67542,-122.26558,1.0,2,136752,0,136752,113227.0,0.0,0.0,54.0,3466465.0,57.59,0.42,79.10130348928952,0.0,20.89869651071048,0.0,44,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2264,47.68341,-122.26403,1.0,3,120701,0,120701,98357.0,15448.0,0.0,69.0,2924362.0,20.39,0.17,100.0,0.0,0.0,0.0,39,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2265,47.69093,-122.35297,1.0,4,54238,0,54238,42377.0,0.0,0.0,32.0,1375978.875,9.63,0.18,99.9358365876075,0.0,0.06417249683429915,0.0,10,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
